id, title, author, summary, rating, warnings, category, fandoms, relationship, characters, additional_tags, language, published, words, chapters_posted, chapters_total, comments, kudos, bookmarks, hits
"145046", "No Bad Thing", "anxiousgeek", "<p>Jack spends Christmas with Sam on Atlantis</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-27", "1435", "1", "1", "1", "19", "0", "625"
"142715", "Teyla Emmagan: Love Doctor", "tielan", "<p>This is the house that Jack built.</p>", "['Teen And Up Audiences']", "[]", "['Multi']", "Stargate Atlantis", "[]", "[]", "[]", "English", "2010-12-27", "6503", "6", "6", "3", "33", "0", "1053"
"193358", "Plans Change", "justanotherjen", "<p>Sam's Christmas plans change unexpectedly. But that can be a good thing.</p>", "['General Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-25", "4930", "1", "1", "4", "40", "3", "639"
"144268", "Things Unsaid", "Callie", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-25", "691", "1", "1", "4", "87", "5", "1893"
"143297", "Morphine Moment", "anxiousgeek", "<p>She wanted more morphine.</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "781", "1", "1", "0", "9", "0", "649"
"143243", "Imagination", "anxiousgeek", "<p>Family Ties episode add on. Sam tells Jack what she bought on her shopping trip.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-12-23", "835", "1", "1", "0", "14", "1", "609"
"143229", "Gravis", "anxiousgeek", "<p>It's taken them a long time to get to this.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "398", "1", "1", "0", "7", "0", "426"
"143222", "Forget The Past", "anxiousgeek", "<p>Sam and Jack move in together.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "1240", "1", "1", "0", "16", "0", "653"
"143220", "Five Children That Were Never Born To Members Of SG1", "anxiousgeek", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "1213", "1", "1", "1", "16", "0", "679"
"143211", "Expectant", "anxiousgeek", "<p>He doesn't know what she wants.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "467", "1", "1", "0", "25", "1", "533"
"143203", "Dogs Eyes", "anxiousgeek", "<p>Daniel doesn't realise anything is going on between Sam and Jack.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "1506", "1", "1", "0", "24", "0", "707"
"143201", "Distraction", "anxiousgeek", "<p>Jack is MIA and Sam needs a distraction.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "678", "1", "1", "1", "8", "0", "475"
"143198", "Carter's Underwear", "anxiousgeek", "", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "590", "1", "1", "0", "18", "0", "550"
"143179", "Crow", "anxiousgeek", "<p>Pete!fic SamPete, JackSam, JackKerry. Set after Affinity and before Threads.<br/>Pete has bragging rights.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "741", "1", "1", "0", "6", "0", "413"
"143164", "Between Now And Them", "anxiousgeek", "<p>Between Now And Them</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "654", "1", "1", "0", "6", "1", "366"
"143163", "Between Hotels", "anxiousgeek", "<p>Set just before Sam goes to Atlantis.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-12-23", "1163", "1", "1", "1", "19", "2", "676"
"777488", "Tonight With Words Unspoken", "PepperF", "<p>Doctor Carter has some time to think after meeting a certain infuriating ex-colonel.</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-23", "1792", "1", "1", "0", "28", "0", "1283"
"777495", "Before The World Was Young", "PepperF", "<p>"Some people in this tent actually like deserts," grumbled Daniel.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-22", "434", "1", "1", "1", "29", "0", "526"
"140637", "Shakespeare", "applecameron", "<p>Set in a universe where Meridian occurred, but not Fallen/Homecoming or Heroes. N many years later, Jack is retired.</p>", "['Mature']", "['Major Character Death']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-19", "975", "1", "1", "0", "10", "0", "485"
"165593", "Postcards From the Edge", "adventurepants", "<p>It’s then that Sam realizes maybe she’s not okay, the way she insisted to the Colonel, to Daniel and Teal’c, that she was.</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-19", "3935", "1", "1", "5", "103", "10", "1633"
"164188", "Blue", "Kate1013", "<p>"I don't want to ruin Christmas..." Sam, Jack, a guest from the past and a special present.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-17", "1554", "1", "1", "1", "44", "2", "1027"
"206266", "An Unexpected Christmas Present", "Rachel500", "<p>When Sam changes her plans for Christmas, Jack decides on a change in strategy.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-17", "11177", "1", "1", "4", "95", "14", "1288"
"221871", "Finding Carter", "Polrobin", "<p>A/N: Written for Devilish Me - Dee at GateWorld for the GW Family (2.0) thread annual Shipmas festivities. Dee, I hope you like it. Happy Christmas/Shipmas. Thanks, as always, to Leiasky for an on-demand beta. Insightful as always.</p><p>The events that follow fit with my own canon as established in the <i>After</i> series and ties in with <i>The Once and Future Thing</i>, both of which can be found on my ff-dot-net site. Unabashedly S/J, so flee if that unnerves you. Then come back when you've come to your senses!</p>", "['General Audiences']", "[]", "['F/M', 'Gen']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-12-16", "4255", "1", "1", "3", "15", "0", "661"
"349952", "Lost", "fems", "<p>Jack got another star, Carter changed states, Teal'c left the planet and Daniel's moving to another galaxy… One goes missing which has an impact on all of them. The former flagship team of Stargate Command is eventually reunited and joins forces with Earth's allies in their quest for answers and end up hunting down one of their old enemies.</p>
<p> </p>
<p> </p>
<p>And it was nominated in the Best Hurt/Comfort category of the <a href="http://www.samandjackawards.com/2014-fiction.html">SJMA 2014</a>:<br/></p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-15", "254270", "50", "50", "4", "74", "19", "4609"
"219940", "Everything Has A Purpose", "Kate1013", "<p>A stranger appears in Atlantis. How did he get past the shield? And how does he know the crew? Set after 'The Seer' SGA S4</p>", "['General Audiences']", "[]", "['F/M']", "Stargate Atlantis", "[]", "[]", "[]", "English", "2010-12-15", "2710", "1", "1", "1", "59", "3", "1020"
"260778", "Roses in December", "a_loquita", "<p>The memories of childhood and the inevitable reflection on the current state of her life were both too close to the surface tonight.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-12-09", "2385", "1", "1", "0", "31", "0", "506"
"138238", "Mimesis", "Annerb", "<p>Jack tries to help Carter deal with her time spent with Fifth and the Replicators.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-08", "15531", "1", "1", "6", "170", "21", "2549"
"138016", "The Rainy Season", "missparker", "<p>Their arguing was beginning to grate on her nerves.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-07", "17314", "1", "1", "28", "320", "43", "5918"
"206269", "Deny, Endure, Embrace", "Rachel500", "<p>Jack contemplates his relationship with Sam...</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-12-02", "3520", "1", "1", "0", "55", "1", "850"
"164178", "Half Light", "Kate1013", "<p>"There's a difference between loving someone and being in love with them..." Sam takes some time out to reflect on what happened during the Lost City as well as her situation with Pete, getting some much needed advice from someone she didn't expect.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-11-30", "6286", "1", "1", "5", "62", "7", "2675"
"134933", "Desperation", "missparker", "<p>Five times Jack O'Neill kisses Samantha Carter.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-11-21", "4494", "1", "1", "38", "319", "47", "5094"
"164142", "Scrap Metal", "Kate1013", "<p>One of the things Jack O'Neill loved about Samantha Carter was her constant ability to surprise him.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-11-20", "1129", "1", "1", "1", "15", "0", "562"
"206355", "In the Shadows", "Rachel500", "<p>As Sam and Jack meet under the moonlight, their friends watch from the shadows.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-11-19", "3804", "1", "1", "0", "38", "1", "726"
"221908", "Campfire Stories, Season Four", "Polrobin", "<p>A/N: Annnnd . . . we're off! Season 4, here we go! Super-duper shippy thanks to Leiasky for the on-demand beta work. We'll consider this a late Shipsgiving offering, shall we?</p>", "['General Audiences']", "[]", "['F/M', 'Gen']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-11-19", "23527", "8", "8", "11", "30", "2", "787"
"133729", "A Whole Alphabet of Plans", "missparker", "<p>Sam throws her back out the same week the Colonel is scheduled for his third knee surgery.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-11-16", "12782", "1", "1", "19", "223", "26", "7339"
"130762", "A Small Crime", "missparker", "<p>They don't do this often.</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-31", "5128", "1", "1", "15", "235", "29", "4983"
"221872", "Meaning of Life Stuff", "Polrobin", "<p>A/N: Written to honor and celebrate Charles, whom I only ever knew by association. I also hope that sometime it might bring a smile for Carrie. Set post-series, during SGA's 5th season, just before <i>Enemy At the Gate</i>. This fic focuses on General Hammond's passing, hence it gets a "character death" warning, but it is in canon.</p><p>Over on GW we have been asked to keep away the sadness if at all possible, despite our hurting for our friend's loss. Hopefully this will help.</p>", "['General Audiences']", "['No Archive Warnings Apply', 'Major Character Death']", "['F/M', 'Gen']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-10-28", "4623", "1", "1", "0", "21", "5", "393"
"129473", "The Short Straw", "missparker", "<p>She hadn't set out to <i>cheat</i>, certainly, but had thought that she'd at least be able to interpret her own work in a way that would lead to victory.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-26", "12554", "1", "1", "18", "245", "43", "5121"
"288681", "The Many Paths of Daniel Jackson", "evrymeeveryyou", "<p>Every possibility, every choice I had ever made, even choices I hadn't, led to an entirely different life until I could no longer tell reality from its alternates.</p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-22", "42977", "10", "10", "6", "25", "4", "759"
"316271", "Extortion", "AKarswyll", "<p>Extortion is a dangerous business under any circumstances. But never more so when one’s target is presidential adviser Major General J. O’Neill. [Celebrating Jack’s Birthday on 20 October.]</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-20", "7651", "5", "5", "0", "40", "5", "1085"
"127484", "Back to Atlantis", "Vicky", "<p>With Carson unable to figure out what was wrong with Elizabeth, it's up to House to help her.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate Atlantis", "[]", "[]", "[]", "English", "2010-10-17", "10364", "1", "1", "0", "11", "1", "633"
"126493", "Like Kissing A Stranger", "missparker", "<p>There is not one day he spends on this planet, or any other, that his mouth doesn't get him into trouble.</p><p>(An episode tag for <i>Point Of View</i>.)</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-13", "2022", "1", "1", "26", "249", "21", "3367"
"126445", "Fear of Losing You", "Vicky", "<p>When he heard what happened, he felt as if his heart stopped.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-13", "4029", "1", "1", "0", "40", "0", "1714"
"260781", "Winning", "a_loquita", "<p>Two can play at this game. Fluffy S/J established.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-10-13", "1063", "1", "1", "0", "28", "1", "606"
"126425", "Through the Eyes of an Outsider", "Vicky", "<p>When Jack O'Neill woke up this morning, he had thought about what could happen, but this hadn't made the list.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate Atlantis", "[]", "[]", "[]", "English", "2010-10-13", "4869", "1", "1", "2", "29", "2", "1730"
"125572", "Finally There", "Vicky", "<p>That was more like it.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-10", "982", "1", "1", "1", "20", "0", "969"
"125564", "The Name of Action", "Vicky", "<p>"And enterprises of great pith and moment with this regard their currents turn awry, and lose the name of action" – William Shakespeare</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate Atlantis", "[]", "[]", "[]", "English", "2010-10-10", "21076", "2", "2", "0", "12", "1", "762"
"125558", "Promises", "Vicky", "<p>She has to make it</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-10", "1044", "1", "1", "0", "18", "0", "649"
"125811", "Hurry up and wait", "healingmirth", "<p>from the comment_fic prompt: Stargate SG-1, Sam/Jack, fluff of author's choice (I just miss these two something awful)</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-10", "372", "1", "1", "2", "9", "0", "416"
"125187", "Opening the Door", "Vicky", "<p>Jack was in the neighbourghood.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-09", "3740", "2", "2", "0", "14", "0", "907"
"125181", "At Night", "Vicky", "<p>They didn't see her at night</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-09", "523", "1", "1", "0", "8", "0", "514"
"124999", "Time Enough for Countin’ When the Dealin’s Done", "zinke", "", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-08", "1067", "1", "1", "2", "11", "0", "538"
"124981", "Once more with feelings", "Vicky", "<p>It all starts again...</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-08", "1221", "1", "1", "0", "8", "0", "553"
"124939", "No Alternative", "Vicky", "<p>"Did she just say 'maternity leave'?"</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-10-08", "907", "1", "1", "0", "22", "0", "1149"
"122238", "I Love It When A Plan Comes Together", "Annerb", "<p>Dear Airline, I was marooned on an alien planet…</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-28", "1998", "1", "1", "11", "197", "22", "1937"
"562689", "Details", "anr", "<p>She's missed him.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-27", "753", "1", "1", "0", "17", "0", "624"
"121190", "Don't Say A Word", "tielan", "<p>Jack's team is missing. Someone has to say something.</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-26", "3005", "1", "1", "5", "90", "11", "1936"
"116964", ""Taken in Hand"", "splash_the_cat", "<p>Doing things the hard way.</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-17", "1837", "1", "1", "7", "49", "6", "2599"
"116580", "Together", "splash_the_cat", "<p>Two friends, going to a wedding...  </p>
<p>Skaara: "Will you be coming alone?"<br/>Jack: "I assume Carter's invited too?"<br/>Skaara: "Of course! Will you be coming together?"<br/>Jack: "Together? As in... ?"<br/>Sam: "As in two friends, going to a wedding..."<br/>Jack: "Oh. Sure... Jonas!"</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-15", "1178", "1", "1", "15", "133", "14", "1477"
"116579", "Euphemism", "splash_the_cat", "<p>Saying what you can't the only way you can... </p>
<p>Hammond:  "We may have to make some difficult choices.  I know that Major Carter means a great deal to you."<br/>O'Neill:  "She's a very valuable member of my team, sir."</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-15", "1412", "1", "1", "3", "67", "6", "1126"
"116620", "Scratching an Itch", "splash_the_cat", "<p>"Jack had thought sex on the dock a brilliant idea at the time." Language, graphic sex.</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-15", "1024", "1", "1", "1", "36", "2", "1689"
"116619", "Let Me Tell You the Song of  This Town", "splash_the_cat", "<p>Karma's a bitch.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-15", "2837", "1", "1", "1", "57", "3", "927"
"116967", "Soft Touch", "splash_the_cat", "<p>But she was still a soldier, a strong soldier, out there kicking ass and making a difference and he...</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-15", "848", "1", "1", "2", "44", "3", "1032"
"117206", "The Red Bikini", "oceania", "<p>On a team-building trip to Jack's cabin, Daniel and Vala let nature finally take its course</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-15", "3124", "1", "1", "1", "38", "2", "1839"
"188088", "Coming to Terms", "Annerb", "<p>It wasn't quite as merciless as it sounded in her head sometimes. Kerry-centric.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-09-14", "869", "1", "1", "3", "28", "0", "948"
"116443", "Mills And Boon At The End Of The World", "anxiousgeek", "<p>Sam/Jack, Cam/Sam, Zombie!ficlet.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-14", "717", "1", "1", "0", "7", "1", "321"
"116468", "Bunk", "anxiousgeek", "<p>Set during The Changeling. Captain Sam Carter and Chief Jack O'Neill are six months into a relationship. Just a little bit of fluff.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-14", "1528", "1", "1", "2", "44", "0", "688"
"116480", "Happy", "anxiousgeek", "<p>Jack is just checking Sam's happy. Set post season four Atlantis.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-14", "1375", "1", "1", "1", "48", "1", "992"
"116483", "I Want To Believe", "anxiousgeek", "<p>Sam/Jack ficlet. Jack wants to watch the new X-Files film. Sam doesn't.</p>", "['Mature']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-14", "534", "1", "1", "0", "11", "0", "371"
"116484", "For Now", "anxiousgeek", "<p>Firefighter!AU Sam/Jack drabble.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-14", "336", "1", "1", "0", "18", "1", "536"
"116486", "Vacation", "anxiousgeek", "<p>Sam/Jack - Smut!fic - sex. Jack needs some incentive to choose a vacation destination.</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-14", "1443", "1", "1", "0", "29", "1", "1119"
"260783", "Backlit", "a_loquita", "<p>If she really does have a future, what the hell is she doing?</p>", "['General Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-09-14", "1978", "1", "1", "3", "98", "9", "1264"
"221867", "The Once and Future Thing", "Polrobin", "", "['General Audiences']", "[]", "['F/M', 'Gen']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-09-10", "1002", "1", "1", "5", "14", "0", "530"
"261031", "Not In Death, But Just In Sleep", "adventurepants", "<p>There’s always a hollow, aching feeling inside of him that he knows he’ll never recover from if Sam doesn’t survive.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-09", "39145", "1", "1", "3", "64", "8", "2881"
"777500", "Whump", "PepperF", "<p>Cautiously, she stands, and tries to see through the dust, in the direction of the explosion. The direction that the Colonel and Daniel had gone.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-07", "603", "1", "1", "0", "29", "1", "691"
"777503", "The Language Of Feet", "PepperF", "<p>All that was visible of Jack was a pair of long legs from the knee down, hanging over the edge, bare right down to his exceptionally screwed-up toes.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-07", "288", "1", "1", "0", "37", "1", "471"
"111375", "Till We Run out of Road", "holdouttrout", "<p>Written for <a href="http://community.livejournal.com/apocalypse_kree/profile"></a><a href="http://community.livejournal.com/apocalypse_kree/"><b>apocalypse_kree</b></a>. The apocalypse came when they weren't looking. SG-1 after Earth.</p>", "['Not Rated']", "['Major Character Death']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-03", "10774", "1", "1", "5", "31", "5", "715"
"111360", "And Then I Dreamt of Yes", "holdouttrout", "<p>The universe has really bad timing, but neither Sam or Jack is ready to give it the last word. For the 2009 sjficathon, written for Nanda, who requested: "S/J stranded, preferably in S9-10."</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-09-02", "6175", "1", "1", "10", "107", "9", "1599"
"111362", "Jericho", "holdouttrout", "<p>It takes Sam and Jack 10 years to get to this point, and their future is threatened when an Ancient device claims Jack.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-09-02", "5727", "1", "1", "1", "32", "5", "931"
"111369", "Simply Divine", "holdouttrout", "<p>A Day in the Life of Your Typical Goddess: Or How Sam Keeps the Universe Running. A crackified Stargate in which the characters are either all ascended and/or gods and goddesses</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['No category']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-09-02", "1628", "2", "2", "0", "6", "0", "358"
"777509", "Keep It Simple, Stupid", "PepperF", "<p>Hammond's had it up to here with this stuff. Seriously.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-09-01", "408", "1", "1", "4", "48", "0", "1042"
"109223", "Pretense", "holdouttrout", "<p>She was slightly comforted with the knowledge that it had been Daniel's suggestion--a joke about her lack of cooking prowess that had turned into a dare.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-25", "786", "1", "1", "6", "26", "0", "824"
"109221", "Safe Distance", "holdouttrout", "<p>This is a sequel to <a href="http://holdouttrout.dreamwidth.org/137541.html">Pretense</a>, involving, among other things, onions, the myth of Jack's inability to grill, and ice cream. My thanks to <a href="http://pepper.dreamwidth.org/profile"></a><a href="http://pepper.dreamwidth.org/"><strong>pepper</strong></a> for her fabulous beta skills.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-25", "2481", "1", "1", "6", "40", "1", "797"
"108951", "Follow the Star of the North", "ziparumpazoo", "<p>When Jack talked about losing himself in Minnesota, Sam never really understood the appeal.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-23", "3153", "1", "1", "7", "114", "12", "1734"
"108702", "Last Watch Before Dawn", "mrspollifax", "<p><i>It takes time, her first night back; time to remember she's not sleeping in the tiny bunk in her quarters on the Hammond, that she's here, she's with him.</i></p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-22", "2961", "1", "1", "1", "146", "14", "1818"
"188664", "Reversal", "Annerb", "<p>Nothing has been normal between them since Earth died.</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-21", "2865", "1", "1", "10", "112", "6", "3102"
"234244", "Slugs, Ferrets and Goats", "Kate1013", "", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-16", "1112", "1", "1", "1", "21", "1", "887"
"107289", "A World Away", "jdjunkie", "<p>What if Earth was saved in "There but for the Grace of God" but Daniel was stranded? What if Daniel and AU Jack found themselves drawn into a relationship?</p>", "['Explicit']", "[]", "['M/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-14", "13402", "1", "1", "28", "74", "13", "1370"
"234241", "Infected", "Kate1013", "", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-10", "1493", "1", "1", "1", "20", "1", "1010"
"477270", "Doohickey", "Sira", "<p>Just a very, very short ficlet in which Jack finds himself baffled once again.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-08-04", "354", "1", "1", "2", "9", "0", "329"
"188103", "Rusted Wheel", "Annerb", "<p>Things were strained enough between them before they ended up prisoners on a desert planet. Only then there's an unexpected side effect to the technology keeping them trapped. This is helplessness neither thought they would ever have to experience.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-08-01", "31746", "6", "6", "27", "152", "33", "2518"
"4881100", "Tooled", "Akamaimom", "<p>Jack finally has Sam back home on Earth, but there are a few issues that need to be addressed. Bookshelves and a new mattress are first on the list of improvements, but then Jack wakes up to weird noises and a halo of dust in the air. What's she doing so early in the morning? And what's with the drill? </p><p>Fluffity-fluff. A fun little one-shot written for Ship Day on Gateworld in 2010.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-07-28", "3283", "1", "1", "4", "60", "5", "759"
"219944", "I Distinctly Remember", "Kate1013", "<p>A few guests start the gang reminiscing over a few key events. Pure fluff and team banter.</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-07-28", "1596", "1", "1", "5", "40", "4", "1243"
"206274", "Flowers in Washington", "Rachel500", "<p>Jack takes on a final Flowers mission</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-07-27", "4732", "1", "1", "1", "67", "0", "830"
"188661", "Compliance", "Annerb", "<p>Carter has always been good at following orders.</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-07-21", "2724", "1", "1", "7", "117", "11", "4495"
